index,prediction,actual
167,1.232496650253003,1.1796904802322388
168,1.232496650253003,1.1810280084609985
169,1.232496650253003,1.1840906143188477
170,1.232496650253003,1.1876484155654907
171,1.232496650253003,1.1885942220687866
172,1.232496650253003,1.1875073909759521
173,1.232496650253003,1.184356927871704
174,1.232496650253003,1.1819101572036743
175,1.232496650253003,1.1825922727584839
176,1.232496650253003,1.1811953783035278
177,1.232496650253003,1.1811953783035278
178,1.232496650253003,1.1804981231689453
179,1.232496650253003,1.1819995641708374
180,1.232496650253003,1.176747441291809
181,1.232496650253003,1.1729930639266968
182,1.232496650253003,1.1730204820632935
183,1.232496650253003,1.17229163646698
184,1.232496650253003,1.168770432472229
185,1.232496650253003,1.1740258932113647
186,1.232496650253003,1.1723054647445679
187,1.232496650253003,1.1696795225143433
188,1.232496650253003,1.1686338186264038
189,1.232496650253003,1.1601601839065552
190,1.232496650253003,1.1574475765228271
191,1.232496650253003,1.160725712776184
192,1.232496650253003,1.1618449687957764
193,1.232496650253003,1.1596084833145142
194,1.232496650253003,1.1555349826812744
195,1.232496650253003,1.1559758186340332
196,1.232496650253003,1.1566041707992554
197,1.232496650253003,1.1553747653961182
198,1.232496650253003,1.15340256690979
199,1.232496650253003,1.1599582433700562
200,1.232496650253003,1.159151554107666
201,1.232496650253003,1.1597026586532593
202,1.232496650253003,1.161386251449585
203,1.232496650253003,1.1631964445114136
204,1.232496650253003,1.1655012369155884
205,1.232496650253003,1.1625338792800903
206,1.232496650253003,1.1640088558197021
207,1.232496650253003,1.161170482635498
208,1.232496650253003,1.1598236560821533
209,1.232496650253003,1.1600120067596436
210,1.232496650253003,1.1683608293533325
211,1.232496650253003,1.1556684970855713
212,1.232496650253003,1.1599582433700562
213,1.232496650253003,1.1579434871673584
214,1.232496650253003,1.1615750789642334
215,1.232496650253003,1.1555349826812744
216,1.232496650253003,1.1568851470947266
217,1.232496650253003,1.159151554107666
218,1.232496650253003,1.1595547199249268
219,1.232496650253003,1.148593544960022
220,1.232496650253003,1.145081877708435
221,1.232496650253003,1.144164800643921
222,1.232496650253003,1.1366478204727173
223,1.232496650253003,1.1321182250976562
224,1.232496650253003,1.1321182250976562
225,1.232496650253003,1.1368415355682373
226,1.232496650253003,1.1275737285614014
227,1.232496650253003,1.12421452999115
228,1.232496650253003,1.1244926452636719
229,1.232496650253003,1.1202975511550903
230,1.232496650253003,1.1209630966186523
231,1.232496650253003,1.1293182373046875
232,1.232496650253003,1.1293437480926514
233,1.232496650253003,1.1330289840698242
234,1.232496650253003,1.1319515705108643
235,1.232496650253003,1.1306205987930298
236,1.232496650253003,1.1304799318313599
237,1.232496650253003,1.128668189048767
238,1.232496650253003,1.1276500225067139
239,1.232496650253003,1.1345586776733398
240,1.232496650253003,1.1293309926986694
241,1.232496650253003,1.131183385848999
242,1.232496650253003,1.1285407543182373
243,1.232496650253003,1.1261261701583862
244,1.232496650253003,1.1290758848190308
245,1.232496650253003,1.1334141492843628
246,1.232496650253003,1.1243535280227661
247,1.232496650253003,1.1277517080307007
248,1.232496650253003,1.128757357597351
249,1.232496650253003,1.1328877210617065
250,1.232496650253003,1.132733702659607
251,1.232496650253003,1.1324259042739868
252,1.232496650253003,1.1330032348632812
253,1.232496650253003,1.1314777135849
254,1.232496650253003,1.1360150575637817
255,1.232496650253003,1.132502794265747
256,1.232496650253003,1.1373459100723267
257,1.232496650253003,1.1302244663238525
258,1.232496650253003,1.1283625364303589
259,1.232496650253003,1.1313496828079224
260,1.232496650253003,1.1296881437301636
261,1.232496650253003,1.1353960037231445
262,1.232496650253003,1.1330417394638062
263,1.232496650253003,1.1366478204727173
264,1.232496650253003,1.144164800643921
265,1.232496650253003,1.1457115411758423
266,1.232496650253003,1.1410704851150513
267,1.232496650253003,1.1410574913024902
268,1.232496650253003,1.1329647302627563
269,1.232496650253003,1.1343399286270142
270,1.232496650253003,1.1313753128051758
271,1.232496650253003,1.1341469287872314
272,1.232496650253003,1.1324130296707153
273,1.232496650253003,1.130454421043396
274,1.232496650253003,1.1243535280227661
275,1.232496650253003,1.1147029399871826
276,1.232496650253003,1.1152374744415283
277,1.232496650253003,1.12296462059021
278,1.232496650253003,1.1273956298828125
279,1.232496650253003,1.1299946308135986
280,1.232496650253003,1.14357590675354
281,1.232496650253003,1.145514726638794
282,1.232496650253003,1.1442956924438477
283,1.232496650253003,1.142126202583313
284,1.232496650253003,1.142152190208435
285,1.232496650253003,1.1415525674819946
286,1.232496650253003,1.1365057229995728
287,1.232496650253003,1.1306334733963013
288,1.232496650253003,1.1356796026229858
289,1.232496650253003,1.1375269889831543
290,1.232496650253003,1.1366478204727173
291,1.232496650253003,1.131721019744873
292,1.232496650253003,1.1309658288955688
293,1.232496650253003,1.13291335105896
294,1.232496650253003,1.1305694580078125
295,1.232496650253003,1.11906898021698
296,1.232496650253003,1.118105411529541
297,1.232496650253003,1.1215918064117432
298,1.232496650253003,1.1132758855819702
299,1.232496650253003,1.1112345457077026
300,1.232496650253003,1.1066844463348389
301,1.232496650253003,1.087453007698059
302,1.232496650253003,1.0865312814712524
303,1.232496650253003,1.0898232460021973
304,1.232496650253003,1.107382893562317
305,1.232496650253003,1.1013944149017334
306,1.232496650253003,1.093206763267517
307,1.232496650253003,1.0943193435668945
308,1.232496650253003,1.0969363451004028
309,1.232496650253003,1.1021955013275146
310,1.232496650253003,1.1099518537521362
311,1.232496650253003,1.1043134927749634
312,1.232496650253003,1.101722002029419
313,1.232496650253003,1.1029735803604126
314,1.232496650253003,1.1006306409835815
315,1.232496650253003,1.1009578704833984
316,1.232496650253003,1.098189115524292
317,1.232496650253003,1.0993843078613281
318,1.232496650253003,1.1091516017913818
319,1.232496650253003,1.1161835193634033
320,1.232496650253003,1.1072357892990112
321,1.232496650253003,1.1047282218933105
322,1.232496650253003,1.0975863933563232
323,1.232496650253003,1.090643286705017
324,1.232496650253003,1.0898232460021973
325,1.232496650253003,1.0864840745925903
326,1.232496650253003,1.0884946584701538
327,1.232496650253003,1.0877959728240967
328,1.232496650253003,1.0826143026351929
329,1.232496650253003,1.089656949043274
330,1.232496650253003,1.0820988416671753
331,1.232496650253003,1.081525444984436
332,1.232496650253003,1.0781787633895874
333,1.232496650253003,1.0794472694396973
334,1.232496650253003,1.0849870443344116
335,1.232496650253003,1.0835175514221191
336,1.232496650253003,1.0811045169830322
337,1.232496650253003,1.0714209079742432
338,1.232496650253003,1.0643619298934937
339,1.232496650253003,1.0555092096328735
340,1.232496650253003,1.0504201650619507
341,1.232496650253003,1.0535964965820312
342,1.232496650253003,1.0509058237075806
343,1.232496650253003,1.0528532266616821
344,1.232496650253003,1.0622477531433105
345,1.232496650253003,1.0539740324020386
346,1.232496650253003,1.053219199180603
347,1.232496650253003,1.056579828262329
348,1.232496650253003,1.0532968044281006
349,1.232496650253003,1.05124831199646
350,1.232496650253003,1.0379581451416016
351,1.232496650253003,1.0400632619857788
352,1.232496650253003,1.0438958406448364
353,1.232496650253003,1.0547856092453003
354,1.232496650253003,1.0472739934921265
355,1.232496650253003,1.057898759841919
356,1.232496650253003,1.0569819211959839
357,1.232496650253003,1.0682048797607422
358,1.232496650253003,1.0736525058746338
359,1.232496650253003,1.0686614513397217
360,1.232496650253003,1.0732953548431396
361,1.232496650253003,1.0731456279754639
362,1.232496650253003,1.0773539543151855
363,1.232496650253003,1.0734105110168457
364,1.232496650253003,1.0654165744781494
365,1.232496650253003,1.0751069784164429
366,1.232496650253003,1.0726046562194824
367,1.232496650253003,1.0691413879394531
368,1.232496650253003,1.0698620080947876
369,1.232496650253003,1.071765422821045
370,1.232496650253003,1.0619205236434937
371,1.232496650253003,1.0489987134933472
372,1.232496650253003,1.0415147542953491
373,1.232496650253003,1.0440592765808105
374,1.232496650253003,1.0456204414367676
375,1.232496650253003,1.0546854734420776
376,1.232496650253003,1.049141764640808
377,1.232496650253003,1.0520778894424438
378,1.232496650253003,1.053263545036316
379,1.232496650253003,1.0564124584197998
380,1.232496650253003,1.052011489868164
381,1.232496650253003,1.0566133260726929
382,1.232496650253003,1.0580891370773315
383,1.232496650253003,1.0523545742034912
384,1.232496650253003,1.04465913772583
385,1.232496650253003,1.0477677583694458
386,1.232496650253003,1.0433948040008545
387,1.232496650253003,1.0433186292648315
388,1.232496650253003,1.0257673263549805
389,1.232496650253003,1.0186411142349243
390,1.232496650253003,1.0169836282730103
391,1.232496650253003,1.0166114568710327
392,1.232496650253003,1.004752516746521
393,1.232496650253003,1.0033109188079834
394,1.232496650253003,1.0032706260681152
395,1.232496650253003,1.0025665760040283
396,1.232496650253003,1.009631872177124
397,1.232496650253003,1.0145177841186523
398,1.232496650253003,1.0231330394744873
399,1.232496650253003,1.0182781219482422
400,1.232496650253003,1.0221081972122192
401,1.232496650253003,1.0200231075286865
402,1.232496650253003,1.022494912147522
403,1.232496650253003,1.0129557847976685
404,1.232496650253003,1.0209290981292725
405,1.232496650253003,1.0192328691482544
406,1.232496650253003,1.0208247900009155
407,1.232496650253003,1.0261356830596924
408,1.232496650253003,1.015568733215332
409,1.232496650253003,1.015764594078064
410,1.232496650253003,1.024779200553894
411,1.232496650253003,1.0170871019363403
412,1.232496650253003,1.0197629928588867
413,1.232496650253003,1.0208144187927246
414,1.232496650253003,1.0300782918930054
415,1.232496650253003,1.0316723585128784
416,1.232496650253003,1.0256409645080566
417,1.232496650253003,1.0161981582641602
418,1.232496650253003,1.0170663595199585
419,1.232496650253003,1.0180189609527588
420,1.232496650253003,1.0089900493621826
421,1.232496650253003,1.0035223960876465
422,1.232496650253003,0.9939467906951904
423,1.232496650253003,0.9966909885406494
424,1.232496650253003,0.9969095587730408
425,1.232496650253003,0.9971283078193665
426,1.232496650253003,0.993867814540863
427,1.232496650253003,1.0014019012451172
428,1.232496650253003,1.0025062561035156
429,1.232496650253003,1.003905177116394
430,1.232496650253003,0.995232880115509
431,1.232496650253003,0.9909427762031555
432,1.232496650253003,0.9952229857444763
433,1.232496650253003,0.9897951483726501
434,1.232496650253003,0.9995701909065247
435,1.232496650253003,1.0012015104293823
436,1.232496650253003,1.0071406364440918
437,1.232496650253003,1.0129557847976685
438,1.232496650253003,0.9982032775878906
439,1.232496650253003,0.9984025359153748
440,1.232496650253003,0.9988313317298889
441,1.232496650253003,1.002234935760498
442,1.232496650253003,1.0029587745666504
443,1.232496650253003,0.997078537940979
444,1.232496650253003,0.983071506023407
445,1.232496650253003,0.9841550588607788
446,1.232496650253003,0.968992292881012
447,1.232496650253003,0.9623712301254272
448,1.232496650253003,0.9596191644668579
449,1.232496650253003,0.9708172082901001
450,1.232496650253003,0.9829555749893188
451,1.232496650253003,0.9792688488960266
452,1.232496650253003,0.9832068681716919
453,1.232496650253003,0.998432457447052
454,1.232496650253003,0.9910998940467834
455,1.232496650253003,0.9789045453071594
456,1.232496650253003,0.9735012650489807
457,1.232496650253003,0.9710057377815247
458,1.232496650253003,0.9700167775154114
459,1.232496650253003,0.9707984328269958
460,1.232496650253003,0.975134015083313
461,1.232496650253003,0.973937451839447
462,1.232496650253003,0.9846396446228027
463,1.232496650253003,0.9863878488540649
464,1.232496650253003,0.9766482710838318
465,1.232496650253003,0.9778899550437927
466,1.232496650253003,0.9860085844993591
467,1.232496650253003,0.9886503219604492
468,1.232496650253003,0.9963731169700623
469,1.232496650253003,1.009193778038025
470,1.232496650253003,0.9967803955078125
471,1.232496650253003,0.9955002665519714
472,1.232496650253003,0.9886307716369629
473,1.232496650253003,0.9877909421920776
474,1.232496650253003,0.9814409017562866
475,1.232496650253003,0.9749630093574524
476,1.232496650253003,0.9928810596466064
477,1.232496650253003,1.0018634796142578
478,1.232496650253003,1.008084774017334
479,1.232496650253003,1.0019538402557373
480,1.232496650253003,1.0192224979400635
481,1.232496650253003,1.0328551530838013
482,1.232496650253003,1.0319278240203857
483,1.232496650253003,1.0357863903045654
484,1.232496650253003,1.0395010709762573
485,1.232496650253003,1.036172866821289
486,1.232496650253003,1.0330898761749268
487,1.232496650253003,1.0245691537857056
488,1.232496650253003,1.0311086177825928
489,1.232496650253003,1.0416233539581299
490,1.232496650253003,1.040810227394104
491,1.232496650253003,1.0367528200149536
492,1.232496650253003,1.034554123878479
493,1.232496650253003,1.0324499607086182
494,1.232496650253003,1.042535424232483
495,1.232496650253003,1.052842140197754
496,1.232496650253003,1.0544185638427734
497,1.232496650253003,1.0496923923492432
498,1.232496650253003,1.0469011068344116
499,1.232496650253003,1.051325798034668
500,1.232496650253003,1.0559661388397217
501,1.232496650253003,1.0522217750549316
502,1.232496650253003,1.0541739463806152
503,1.232496650253003,1.062665343284607
504,1.232496650253003,1.0676347017288208
505,1.232496650253003,1.064056158065796
506,1.232496650253003,1.05850350856781
507,1.232496650253003,1.0614584684371948
508,1.232496650253003,1.062699317932129
509,1.232496650253003,1.0610079765319824
510,1.232496650253003,1.060333013534546
511,1.232496650253003,1.0667804479599
512,1.232496650253003,1.064022183418274
513,1.232496650253003,1.0637166500091553
514,1.232496650253003,1.062925100326538
515,1.232496650253003,1.066075325012207
516,1.232496650253003,1.0709733963012695
517,1.232496650253003,1.0677714347839355
518,1.232496650253003,1.0546854734420776
519,1.232496650253003,1.0606365203857422
520,1.232496650253003,1.0522217750549316
521,1.232496650253003,1.0656323432922363
522,1.232496650253003,1.073318362236023
523,1.232496650253003,1.0738946199417114
524,1.232496650253003,1.0766000747680664
525,1.232496650253003,1.0860239267349243
526,1.232496650253003,1.082461953163147
527,1.232496650253003,1.0830129384994507
528,1.232496650253003,1.0793308019638062
529,1.232496650253003,1.0797853469848633
530,1.232496650253003,1.083388328552246
531,1.232496650253003,1.086507797241211
532,1.232496650253003,1.0874292850494385
533,1.232496650253003,1.088814616203308
534,1.232496650253003,1.0922038555145264
535,1.232496650253003,1.0894432067871094
536,1.232496650253003,1.0871455669403076
537,1.232496650253003,1.0850694179534912
538,1.232496650253003,1.0860947370529175
539,1.232496650253003,1.1012852191925049
540,1.232496650253003,1.0905125141143799
541,1.232496650253003,1.079086184501648
542,1.232496650253003,1.0730764865875244
543,1.232496650253003,1.0729728937149048
544,1.232496650253003,1.0715816020965576
545,1.232496650253003,1.0742292404174805
546,1.232496650253003,1.0677714347839355
547,1.232496650253003,1.0730419158935547
548,1.232496650253003,1.0735719203948975
549,1.232496650253003,1.0691757202148438
550,1.232496650253003,1.0665756464004517
551,1.232496650253003,1.0684444904327393
552,1.232496650253003,1.068261981010437
553,1.232496650253003,1.065200924873352
554,1.232496650253003,1.0605803728103638
555,1.232496650253003,1.0598047971725464
556,1.232496650253003,1.0554758310317993
557,1.232496650253003,1.0611205101013184
558,1.232496650253003,1.0577309131622314
559,1.232496650253003,1.066894292831421
560,1.232496650253003,1.0599732398986816
561,1.232496650253003,1.0626201629638672
562,1.232496650253003,1.0688328742980957
563,1.232496650253003,1.05507493019104
564,1.232496650253003,1.0549525022506714
565,1.232496650253003,1.0584698915481567
566,1.232496650253003,1.0683646202087402
567,1.232496650253003,1.0725010633468628
568,1.232496650253003,1.0727657079696655
569,1.232496650253003,1.0583354234695435
570,1.232496650253003,1.0614134073257446
571,1.232496650253003,1.0678855180740356
572,1.232496650253003,1.071914792060852
573,1.232496650253003,1.0774236917495728
574,1.232496650253003,1.0870392322540283
575,1.232496650253003,1.0835057497024536
576,1.232496650253003,1.077818512916565
577,1.232496650253003,1.0807071924209595
578,1.232496650253003,1.0839520692825317
579,1.232496650253003,1.0843634605407715
580,1.232496650253003,1.0904649496078491
581,1.232496650253003,1.0803335905075073
582,1.232496650253003,1.091226577758789
583,1.232496650253003,1.0960105657577515
584,1.232496650253003,1.090334177017212
585,1.232496650253003,1.0920130014419556
586,1.232496650253003,1.0913575887680054
587,1.232496650253003,1.086932897567749
588,1.232496650253003,1.0917507410049438
589,1.232496650253003,1.0999890565872192
590,1.232496650253003,1.1054610013961792
591,1.232496650253003,1.098659634590149
592,1.232496650253003,1.0925379991531372
593,1.232496650253003,1.0975382328033447
594,1.232496650253003,1.095218300819397
595,1.232496650253003,1.0970927476882935
596,1.232496650253003,1.0992271900177002
597,1.232496650253003,1.1059499979019165
598,1.232496650253003,1.0978394746780396
599,1.232496650253003,1.1047282218933105
600,1.232496650253003,1.1032048463821411
601,1.232496650253003,1.1010911464691162
602,1.232496650253003,1.0969241857528687
603,1.232496650253003,1.1010911464691162
604,1.232496650253003,1.1068925857543945
605,1.232496650253003,1.102292776107788
606,1.232496650253003,1.10186767578125
607,1.232496650253003,1.0996140241622925
608,1.232496650253003,1.096467137336731
609,1.232496650253003,1.098406195640564
610,1.232496650253003,1.0912145376205444
611,1.232496650253003,1.0852696895599365
612,1.232496650253003,1.0873701572418213
613,1.232496650253003,1.0865668058395386
614,1.232496650253003,1.0838346481323242
615,1.232496650253003,1.0775396823883057
616,1.232496650253003,1.0822745561599731
617,1.232496650253003,1.0811045169830322
618,1.232496650253003,1.076971173286438
619,1.232496650253003,1.0757315158843994
620,1.232496650253003,1.0724436044692993
621,1.232496650253003,1.0723055601119995
622,1.232496650253003,1.0707669258117676
623,1.232496650253003,1.073306918144226
624,1.232496650253003,1.0695186853408813
625,1.232496650253003,1.0760787725448608
626,1.232496650253003,1.0698620080947876
627,1.232496650253003,1.0711798667907715
628,1.232496650253003,1.0698047876358032
629,1.232496650253003,1.0707440376281738
630,1.232496650253003,1.078271746635437
631,1.232496650253003,1.0750954151153564
632,1.232496650253003,1.0762988328933716
633,1.232496650253003,1.078934907913208
634,1.232496650253003,1.084304690361023
635,1.232496650253003,1.0945948362350464
636,1.232496650253003,1.0942115783691406
637,1.232496650253003,1.0924304723739624
638,1.232496650253003,1.0920368432998657
639,1.232496650253003,1.0992635488510132
640,1.232496650253003,1.0958904027938843
641,1.232496650253003,1.0906671285629272
642,1.232496650253003,1.091048002243042
643,1.232496650253003,1.0957223176956177
644,1.232496650253003,1.0915838479995728
645,1.232496650253003,1.0868029594421387
646,1.232496650253003,1.0907504558563232
647,1.232496650253003,1.091309905052185
648,1.232496650253003,1.0884946584701538
649,1.232496650253003,1.0856584310531616
650,1.232496650253003,1.0890636444091797
651,1.232496650253003,1.0969723463058472
652,1.232496650253003,1.100594401359558
653,1.232496650253003,1.101406455039978
654,1.232496650253003,1.1144545078277588
655,1.232496650253003,1.1223469972610474
656,1.232496650253003,1.1227755546569824
657,1.232496650253003,1.1237596273422241
658,1.232496650253003,1.1228890419006348
659,1.232496650253003,1.120523452758789
660,1.232496650253003,1.113709807395935
661,1.232496650253003,1.112532615661621
662,1.232496650253003,1.1063170433044434
663,1.232496650253003,1.1050456762313843
664,1.232496650253003,1.1078368425369263
665,1.232496650253003,1.0978755950927734
666,1.232496650253003,1.1024264097213745
667,1.232496650253003,1.0997591018676758
668,1.232496650253003,1.1007881164550781
669,1.232496650253003,1.0944151878356934
670,1.232496650253003,1.095158338546753
671,1.232496650253003,1.1002674102783203
672,1.232496650253003,1.100315809249878
673,1.232496650253003,1.0958904027938843
674,1.232496650253003,1.0977671146392822
675,1.232496650253003,1.0981649160385132
676,1.232496650253003,1.094439148902893
677,1.232496650253003,1.0909883975982666
678,1.232496650253003,1.0904173851013184
679,1.232496650253003,1.0874884128570557
680,1.232496650253003,1.0874648094177246
681,1.232496650253003,1.087559461593628
682,1.232496650253003,1.0898351669311523
683,1.232496650253003,1.0846692323684692
684,1.232496650253003,1.086578607559204
685,1.232496650253003,1.07991361618042
686,1.232496650253003,1.0797386169433594
687,1.232496650253003,1.0825556516647339
688,1.232496650253003,1.0869210958480835
689,1.232496650253003,1.0932546854019165
690,1.232496650253003,1.0844104290008545
691,1.232496650253003,1.07758629322052
692,1.232496650253003,1.0794472694396973
693,1.232496650253003,1.0726161003112793
694,1.232496650253003,1.0724204778671265
695,1.232496650253003,1.0697818994522095
696,1.232496650253003,1.071811318397522
697,1.232496650253003,1.0750375986099243
698,1.232496650253003,1.075326681137085
699,1.232496650253003,1.0734220743179321
700,1.232496650253003,1.0637166500091553
701,1.232496650253003,1.0668259859085083
702,1.232496650253003,1.0692671537399292
703,1.232496650253003,1.0682048797607422
704,1.232496650253003,1.065303087234497
705,1.232496650253003,1.0661548376083374
706,1.232496650253003,1.0648492574691772
707,1.232496650253003,1.0591648817062378
708,1.232496650253003,1.0569483041763306
709,1.232496650253003,1.0505305528640747
710,1.232496650253003,1.0562450885772705
711,1.232496650253003,1.0565240383148193
712,1.232496650253003,1.0480751991271973
713,1.232496650253003,1.0472300052642822
714,1.232496650253003,1.0507071018218994
715,1.232496650253003,1.0546631813049316
716,1.232496650253003,1.056747317314148
717,1.232496650253003,1.0578875541687012
718,1.232496650253003,1.0604791641235352
719,1.232496650253003,1.0624282360076904
720,1.232496650253003,1.0536741018295288
721,1.232496650253003,1.0521553754806519
722,1.232496650253003,1.0554312467575073
723,1.232496650253003,1.057305932044983
724,1.232496650253003,1.053851842880249
725,1.232496650253003,1.0586491823196411
726,1.232496650253003,1.0589966773986816
727,1.232496650253003,1.0669853687286377
728,1.232496650253003,1.059535264968872
729,1.232496650253003,1.056725025177002
730,1.232496650253003,1.0564459562301636
731,1.232496650253003,1.0562450885772705
732,1.232496650253003,1.061503529548645
733,1.232496650253003,1.0579099655151367
734,1.232496650253003,1.05870521068573
735,1.232496650253003,1.0619093179702759
736,1.232496650253003,1.0732147693634033
737,1.232496650253003,1.0721560716629028
738,1.232496650253003,1.0696102380752563
739,1.232496650253003,1.0710422992706299
740,1.232496650253003,1.0667576789855957
741,1.232496650253003,1.069015622138977
742,1.232496650253003,1.0701825618743896
743,1.232496650253003,1.0878314971923828
